AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,Trigger
-1977,-263,667,-1266,3,147,0
-2045,-214,675,-1363,97,231,0
-2016,-209,677,-1459,75,318,0
-1957,-248,713,-1545,91,397,0
-1949,-286,766,-1609,198,476,0
-1998,-331,780,-1655,281,557,0
-1967,-359,750,-1707,268,619,0
-1940,-317,729,-1776,250,635,0
-1941,-207,619,-1869,219,617,0
-1875,-165,483,-1997,117,566,0
-1827,-200,459,-2131,21,502,0
-1828,-279,466,-2253,48,456,0
-1818,-368,451,-2360,197,433,0
-1816,-409,455,-2454,428,422,0
-1849,-406,475,-2521,631,414,0
-1914,-415,511,-2564,744,403,0
-1978,-423,550,-2577,741,397,0
-2044,-476,616,-2562,668,403,0
-2141,-489,642,-2517,546,434,0
-2182,-464,625,-2463,373,483,0
-2162,-451,602,-2410,195,537,0
-2136,-454,552,-2364,67,593,0
-2066,-467,501,-2332,14,647,0
-1962,-470,440,-2309,49,680,0
-1844,-473,408,-2281,151,675,0
-1758,-477,389,-2241,282,628,0
-1723,-496,391,-2186,395,554,0
-1760,-502,401,-2121,479,470,0
-1834,-485,352,-2055,534,401,0
-1848,-498,322,-1994,555,350,0
-1917,-488,328,-1934,570,317,0
-2032,-444,307,-1883,561,305,0
-2108,-391,268,-1842,440,311,0
-2140,-398,276,-1804,242,337,0
-2126,-442,284,-1756,110,379,0
-2028,-473,260,-1696,57,405,0
-1901,-441,228,-1622,6,390,0
-1759,-435,216,-1533,14,337,0
-1710,-447,239,-1427,140,268,0
-1750,-487,225,-1312,325,213,0
-1841,-499,226,-1196,478,179,0
-1977,-436,238,-1080,529,168,0
-2046,-353,198,-969,433,175,0
-2093,-325,180,-872,262,198,0
-2142,-272,122,-800,103,244,0
-2162,-260,82,-755,-10,305,0
-2133,-239,50,-733,-103,357,0
-2145,-170,37,-724,-238,394,0
-2076,-141,7,-728,-413,400,0
-1880,-195,32,-738,-453,350,0
-1459,-127,93,-730,-378,274,0
-2038,-128,-8,-721,-9,277,0
-2418,-283,81,-725,87,407,0
-2256,-255,85,-714,-90,581,0
-2099,-167,91,-706,-90,703,0
-2012,-117,21,-711,-1,754,1
-1862,-144,-8,-731,50,762,1
-2005,-178,20,-753,272,738,1
-1910,-345,116,-744,384,702,1
-1891,-260,195,-674,384,628,1
-1842,-275,296,-538,381,527,1
-1896,-299,275,-360,380,410,1
-1955,-250,201,-184,316,310,1
-1982,-229,89,-35,322,238,1
-2005,-184,-15,89,357,184,1
-2027,-153,-50,202,357,141,1
-2051,-135,-74,312,345,101,1
-2064,-175,-84,423,282,56,1
-2040,-143,-76,541,182,-5,1
-2024,-128,-87,652,65,-89,1
-2069,-149,-152,727,-18,-170,1
-2109,-134,-109,779,-84,-236,1
-2136,-128,-73,839,-171,-291,1
-2121,-125,-70,901,-227,-339,1
-2144,-127,-99,960,-242,-373,1
-2176,-175,-90,1029,-256,-378,1
-2143,-226,-39,1121,-201,-363,1
-2112,-275,2,1240,-143,-349,1
-2091,-243,13,1389,-176,-346,1
-2027,-216,-9,1535,-229,-358,1
-1933,-310,-75,1646,-180,-399,1
-1843,-328,-19,1753,-118,-490,1
-1911,-320,-6,1866,-78,-599,1
-1986,-403,29,1976,-67,-691,1
-2048,-446,107,2101,-31,-755,1
-2028,-546,178,2261,36,-801,1
-2041,-473,240,2482,52,-866,1
-2098,-496,233,2729,-133,-923,1
-2169,-586,86,2941,-159,-942,1
-2172,-391,78,3128,-330,-948,1
-2052,-562,86,3303,-327,-944,1
-2032,-633,-2,3414,-159,-939,1
-1955,-616,101,3530,-42,-951,1
-1854,-698,183,3696,39,-1023,1
-1920,-743,223,3885,12,-1113,1
-2040,-671,173,4067,-65,-1169,1
-2114,-592,94,4190,-193,-1160,1
-2024,-579,33,4245,-87,-1108,1
-1983,-464,45,4261,-33,-1066,1
-1970,-428,81,4258,14,-1045,1
-2072,-448,185,4231,-69,-1033,1
-2228,-420,201,4170,-243,-994,1
-2318,-329,151,4037,-393,-897,1
-2286,-317,193,3849,-401,-739,1
-2175,-264,307,3663,-332,-569,1
-1986,-229,446,3508,-272,-433,1
-1887,-130,519,3376,-179,-345,1
-1807,-118,530,3240,-206,-304,1
-1764,-18,347,3027,-245,-283,1
-1751,35,208,2697,-61,-230,1
-1884,93,128,2277,123,-151,1
-1985,88,220,1822,136,-69,1
-1994,94,398,1408,59,-9,1
-1983,68,540,1069,36,48,1
-1961,18,728,823,77,95,1
-1959,-25,848,651,18,115,1
-2013,-44,834,485,-139,120,1
-2061,-88,735,277,-297,131,1
-2034,-89,652,41,-487,133,1
-1798,16,452,-205,-528,135,1
-1709,73,429,-439,-179,154,0
-1959,-28,632,-624,280,205,0
-2018,-74,799,-752,360,300,0
-2086,-82,958,-817,15,410,0
-2176,7,886,-837,-223,532,0
-2256,-26,812,-867,-992,649,0
