AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,Trigger
-1924,-917,31,2598,-298,-432,0
-1823,-964,141,2626,-237,-504,0
-1758,-1005,183,2634,-131,-563,0
-1737,-1041,190,2626,43,-600,0
-1778,-993,142,2593,247,-611,0
-1796,-941,161,2540,387,-596,0
-1809,-944,228,2489,547,-562,0
-1884,-947,309,2449,659,-517,0
-1966,-915,368,2422,676,-464,0
-2036,-876,405,2408,577,-420,0
-2064,-840,406,2386,390,-388,0
-2068,-823,386,2350,165,-369,0
-2035,-830,396,2295,-44,-359,0
-1934,-849,390,2224,-159,-357,0
-1812,-867,396,2139,-157,-367,0
-1724,-870,415,2053,-47,-381,0
-1681,-878,452,1977,136,-392,0
-1728,-871,475,1916,291,-389,0
-1794,-893,513,1864,406,-365,0
-1877,-871,519,1811,450,-327,0
-1942,-813,497,1738,432,-291,0
-2046,-770,492,1642,329,-261,0
-2083,-717,490,1514,91,-251,0
-2045,-697,505,1358,-141,-264,0
-2000,-696,530,1190,-284,-285,0
-1926,-705,560,1027,-310,-302,0
-1838,-725,599,883,-259,-323,0
-1777,-751,632,769,-157,-347,0
-1682,-793,656,680,-23,-376,0
-1656,-845,702,621,148,-407,0
-1688,-882,723,591,274,-431,0
-1760,-864,760,594,282,-435,0
-1834,-883,802,624,249,-407,0
-1923,-913,794,663,174,-342,0
-1967,-907,735,683,71,-247,0
-1953,-895,718,685,6,-145,0
-1932,-872,687,672,-3,-54,0
-1880,-864,675,652,-9,5,0
-1782,-824,668,634,-33,10,0
-1698,-777,669,618,-81,-39,0
-1654,-784,683,601,-89,-118,0
-1668,-775,685,578,-92,-204,0
-1716,-732,689,550,-81,-270,0
-1751,-711,680,518,-86,-309,0
-1749,-702,699,486,-115,-333,0
-1734,-696,704,459,-127,-346,0
-1747,-684,724,436,-108,-344,0
-1762,-683,726,419,-95,-328,0
-1748,-657,732,407,-99,-305,0
-1753,-660,686,385,-78,-270,0
-1762,-688,700,349,-58,-223,0
-1774,-681,731,315,-49,-166,0
-1769,-666,741,286,-79,-112,0
-1783,-674,759,263,-139,-77,0
-1747,-683,762,252,-217,-57,0
-1702,-715,776,255,-259,-62,0
-1650,-712,748,272,-283,-92,0
-1640,-721,732,287,-277,-136,0
-1637,-749,719,293,-266,-171,0
-1624,-766,730,295,-220,-193,0
-1677,-759,759,302,-154,-195,0
-1718,-762,763,311,-136,-171,0
-1759,-772,788,316,-121,-127,0
-1803,-777,773,315,-132,-69,0
-1791,-775,758,309,-161,-7,0
-1800,-772,783,311,-216,42,0
-1767,-782,757,314,-293,68,0
-1728,-760,756,316,-378,69,0
-1658,-766,789,324,-425,56,0
-1632,-781,801,338,-392,37,0
-1609,-792,818,359,-337,20,0
-1540,-782,816,385,-231,3,0
-1539,-787,788,417,-69,-9,0
-1600,-829,867,460,82,-9,0
-1659,-803,825,505,171,0,0
-1776,-777,829,533,133,20,0
-1833,-770,787,529,33,54,0
-1852,-754,769,494,-73,95,0
-1840,-742,771,440,-174,130,0
-1811,-712,761,382,-283,145,0
-1758,-691,779,326,-346,142,0
-1702,-700,787,275,-349,122,0
-1661,-704,817,229,-315,87,0
-1633,-700,859,199,-255,42,0
-1608,-683,873,182,-184,-8,0
-1626,-703,889,169,-103,-50,0
-1674,-717,872,150,-23,-73,0
-1711,-692,818,112,-5,-76,0
-1729,-714,830,64,15,-65,0
-1762,-731,839,18,-26,-49,0
-1731,-729,877,-13,-67,-37,0
-1708,-739,891,-23,-88,-32,0
-1686,-757,910,-20,-90,-35,0
-1692,-755,932,1,-82,-43,0
-1696,-752,929,34,-89,-50,0
-1685,-770,927,65,-73,-54,0
-1665,-777,903,90,-23,-62,0
-1661,-759,852,100,23,-75,0
-1654,-759,842,93,58,-84,0
-1659,-799,863,85,112,-81,0
-1687,-808,875,84,171,-69,0
-1703,-799,911,100,172,-55,0
-1737,-811,990,145,112,-52,0
-1757,-800,998,216,14,-56,0
-1760,-788,981,287,-94,-61,0
-1736,-790,952,344,-169,-65,0
-1724,-794,920,373,-189,-66,0
-1706,-751,865,367,-195,-68,0
-1678,-734,826,327,-189,-72,0
-1639,-735,820,271,-152,-77,0
-1626,-722,828,208,-73,-80,0
-1629,-729,838,150,-15,-78,0
-1630,-748,858,99,40,-71,0
-1662,-760,918,76,76,-59,0
-1668,-771,985,92,66,-53,0
-1694,-751,1016,142,15,-53,0
-1717,-759,1018,200,-75,-52,0
-1695,-783,1048,261,-163,-56,0
-1696,-729,1038,320,-177,-55,0
-1764,-735,989,361,-233,-42,0
-1717,-777,985,376,-299,-27,0
-1678,-754,947,373,-275,-11,0
-1560,-797,917,356,-167,6,0
-1518,-805,1005,354,48,18,0
-1561,-843,1052,380,236,27,0
-1605,-832,1094,423,326,40,0
-1706,-841,1137,483,348,71,0
-1703,-901,1175,554,318,105,1
-1669,-883,1192,645,162,98,1
-1799,-904,1208,756,73,73,1
-1698,-892,1191,834,33,57,1
-1760,-863,1167,879,59,71,1
-1843,-892,1182,876,45,127,1
-1891,-876,1178,826,-30,212,1
-1833,-868,1176,735,-130,296,1
-1757,-854,1200,619,-211,364,1
-1714,-806,1203,490,-246,421,1
-1639,-793,1208,345,-244,466,1
-1600,-768,1287,215,-172,487,1
-1606,-733,1362,115,-173,476,1
-1628,-685,1326,20,-174,451,1
-1663,-643,1319,-85,-127,425,1
-1717,-534,1291,-192,-91,400,1
-1747,-480,1234,-323,-95,363,1
-1772,-418,1168,-492,-133,313,1
-1768,-345,1106,-701,-172,266,1
-1811,-273,992,-971,-195,240,1
-1931,-177,824,-1338,-209,272,1
-2068,-17,646,-1819,-269,377,1
-2175,23,450,-2426,-312,556,1
-2199,79,375,-3109,-335,785,1
-2067,83,483,-3753,-336,994,1
-1835,72,685,-4254,-342,1105,1
-1391,11,863,-4580,-244,1044,1
-1233,-36,964,-4776,-100,839,1
-1229,-152,950,-4917,172,612,1
-1307,-75,937,-5019,390,381,1
-1494,-115,700,-5149,544,217,1
-1818,-33,354,-5423,636,183,1
-2032,-76,141,-5792,516,272,1
-2046,-70,-24,-6200,408,427,1
-2047,-125,-100,-6535,250,601,1
-2053,-390,148,-6864,69,799,1
-1490,-425,51,-6876,20,928,1
-363,-1014,995,-6787,384,695,1
-280,-785,1162,-6127,938,153,1
-1308,-612,473,-5793,931,-274,1
-2462,-748,996,-5259,419,-246,1
-3138,-149,459,-4809,-706,190,1
-2669,-226,127,-4635,-1510,754,1
-1713,-390,-757,-4482,-1748,1129,1
-981,-429,-565,-4358,-1352,1220,1
-1075,-612,-335,-4261,-572,1184,1
-1580,-712,-476,-3969,-36,1207,1
-1765,-779,-66,-3588,244,1303,1
-1650,-810,-265,-3016,477,1349,1
-1438,-959,-160,-2520,659,1266,1
-1534,-999,-234,-1952,729,1090,1
-1640,-972,-251,-1424,679,909,1
-1782,-800,-342,-900,436,734,1
-1998,-641,-521,-443,-38,589,1
-1991,-616,-736,-114,-503,461,1
-1835,-596,-830,108,-835,296,1
-1762,-651,-801,294,-1021,88,1
-1870,-766,-711,493,-1140,-112,1
-1977,-858,-629,725,-1263,-261,1
-1978,-973,-540,989,-1264,-367,1
-1994,-1115,-511,1274,-1122,-429,1
-1990,-1157,-476,1571,-873,-433,0
-2058,-1146,-348,1862,-409,-392,0
-2009,-1057,-461,2157,-138,-303,0
-2111,-892,-487,2401,-69,-193,0
-2207,-473,-860,2490,-205,-79,0
-2189,-1034,324,2083,-368,45,0
-2421,-952,-382,2661,-408,197,0
-2406,-758,-866,2317,-280,358,0
-2172,-850,-160,2542,-136,448,0
-1969,-725,-181,2399,34,472,0
-1950,-741,-110,2298,156,421,0
-1971,-698,-227,2171,186,325,0
-2007,-887,325,2065,258,229,0
-2016,-760,-12,2088,229,133,0
-2027,-731,-19,2060,148,37,0
-2001,-752,25,2056,109,-46,0
-1992,-861,80,1905,224,-103,0
-2039,-897,14,2144,205,-134,0
-2006,-957,116,2192,209,-143,0
-1987,-1003,202,2256,174,-146,0
-1978,-1003,228,2320,184,-143,0
-1939,-923,56,2337,198,-142,0
-1948,-1032,437,2216,318,-146,0
-1974,-960,345,2488,323,-167,0
-1951,-894,322,2507,436,-192,0
-1947,-847,311,2521,407,-231,0
-1940,-787,295,2521,358,-278,0
-1957,-737,231,2494,322,-323,0
-1966,-730,189,2433,225,-365,0
-1957,-748,237,2360,93,-396,0
-1943,-775,304,2297,56,-406,0
-1928,-791,341,2244,60,-393,0
-1897,-803,388,2201,87,-361,0
-1861,-826,429,2169,225,-313,0
-1819,-872,463,2141,417,-267,0
-1858,-820,405,2105,583,-237,0
-1928,-915,871,2002,682,-210,0
-1954,-729,393,2021,650,-197,0
-1988,-732,383,1969,608,-198,0
-2000,-736,380,1904,513,-208,0
-1990,-769,435,1836,431,-228,0
-2019,-779,468,1779,348,-259,0
-2077,-772,505,1745,206,-284,0
-2099,-793,522,1730,41,-296,0
-2095,-815,510,1716,-85,-300,0
